time,azimuth,elevation
2021-09-22T10:45:26.768943-06:00,129.175373,36.284471
2021-09-22T10:46:26.768943-06:00,129.427148,36.430821
2021-09-22T10:47:26.768943-06:00,129.679872,36.576640
2021-09-22T10:48:26.768943-06:00,129.933549,36.721924
2021-09-22T10:49:26.768943-06:00,130.188187,36.866669
2021-09-22T10:50:26.768943-06:00,130.443788,37.010869
2021-09-22T10:51:26.768943-06:00,130.700359,37.154519
2021-09-22T10:52:26.768943-06:00,130.957904,37.297615
2021-09-22T10:53:26.768943-06:00,131.216429,37.440152
2021-09-22T10:54:26.768943-06:00,131.475937,37.582123
2021-09-22T10:55:26.768943-06:00,131.736435,37.723525
2021-09-22T10:56:26.768943-06:00,131.997927,37.864353
2021-09-22T10:57:26.768943-06:00,132.260418,38.004600
2021-09-22T10:58:26.768943-06:00,132.523912,38.144262
2021-09-22T10:59:26.768943-06:00,132.788414,38.283334
2021-09-22T11:00:26.768943-06:00,133.053929,38.421810
2021-09-22T11:01:26.768943-06:00,133.320462,38.559686
2021-09-22T11:02:26.768943-06:00,133.588016,38.696955
2021-09-22T11:03:26.768943-06:00,133.856596,38.833613
2021-09-22T11:04:26.768943-06:00,134.126207,38.969655
2021-09-22T11:05:26.768943-06:00,134.396852,39.105074
2021-09-22T11:06:26.768943-06:00,134.668537,39.239865
2021-09-22T11:07:26.768943-06:00,134.941265,39.374024
2021-09-22T11:08:26.768943-06:00,135.215040,39.507544
2021-09-22T11:09:26.768943-06:00,135.489866,39.640420
2021-09-22T11:10:26.768943-06:00,135.765747,39.772646
2021-09-22T11:11:26.768943-06:00,136.042687,39.904217
2021-09-22T11:12:26.768943-06:00,136.320689,40.035128
2021-09-22T11:13:26.768943-06:00,136.599758,40.165372
2021-09-22T11:14:26.768943-06:00,136.879897,40.294944
2021-09-22T11:15:26.768943-06:00,137.161108,40.423838
2021-09-22T11:16:26.768943-06:00,137.443396,40.552049
2021-09-22T11:17:26.768943-06:00,137.726764,40.679571
2021-09-22T11:18:26.768943-06:00,138.011215,40.806398
2021-09-22T11:19:26.768943-06:00,138.296752,40.932524
2021-09-22T11:20:26.768943-06:00,138.583377,41.057944
2021-09-22T11:21:26.768943-06:00,138.871095,41.182651
2021-09-22T11:22:26.768943-06:00,139.159906,41.306640
2021-09-22T11:23:26.768943-06:00,139.449815,41.429905
2021-09-22T11:24:26.768943-06:00,139.740822,41.552440
2021-09-22T11:25:26.768943-06:00,140.032932,41.674239
2021-09-22T11:26:26.768943-06:00,140.326145,41.795296
2021-09-22T11:27:26.768943-06:00,140.620464,41.915605
2021-09-22T11:28:26.768943-06:00,140.915891,42.035161
2021-09-22T11:29:26.768943-06:00,141.212428,42.153956
2021-09-22T11:30:26.768943-06:00,141.510076,42.271985
2021-09-22T11:31:26.768943-06:00,141.808837,42.389243
2021-09-22T11:32:26.768943-06:00,142.108712,42.505722
2021-09-22T11:33:26.768943-06:00,142.409703,42.621417
2021-09-22T11:34:26.768943-06:00,142.711810,42.736321
2021-09-22T11:35:26.768943-06:00,143.015035,42.850429
2021-09-22T11:36:26.768943-06:00,143.319378,42.963735
2021-09-22T11:37:26.768943-06:00,143.624839,43.076231
2021-09-22T11:38:26.768943-06:00,143.931420,43.187913
2021-09-22T11:39:26.768943-06:00,144.239121,43.298773
2021-09-22T11:40:26.768943-06:00,144.547941,43.408807
2021-09-22T11:41:26.768943-06:00,144.857880,43.518006
2021-09-22T11:42:26.768943-06:00,145.168939,43.626366
2021-09-22T11:43:26.768943-06:00,145.481116,43.733880
2021-09-22T11:44:26.768943-06:00,145.794412,43.840541
2021-09-22T11:45:26.768943-06:00,146.108825,43.946345
2021-09-22T11:46:26.768943-06:00,146.424354,44.051283
2021-09-22T11:47:26.768943-06:00,146.740999,44.155350
2021-09-22T11:48:26.768943-06:00,147.058758,44.258540
2021-09-22T11:49:26.768943-06:00,147.377629,44.360847
2021-09-22T11:50:26.768943-06:00,147.697610,44.462263
2021-09-22T11:51:26.768943-06:00,148.018699,44.562784
2021-09-22T11:52:26.768943-06:00,148.340895,44.662402
2021-09-22T11:53:26.768943-06:00,148.664195,44.761112
2021-09-22T11:54:26.768943-06:00,148.988596,44.858907
2021-09-22T11:55:26.768943-06:00,149.314096,44.955781
2021-09-22T11:56:26.768943-06:00,149.640691,45.051727
2021-09-22T11:57:26.768943-06:00,149.968378,45.146740
2021-09-22T11:58:26.768943-06:00,150.297153,45.240813
2021-09-22T11:59:26.768943-06:00,150.627013,45.333940
2021-09-22T12:00:26.768943-06:00,150.957954,45.426115
2021-09-22T12:01:26.768943-06:00,151.289972,45.517331
2021-09-22T12:02:26.768943-06:00,151.623063,45.607583
